Date,Price_per_oz_PKR,Price_per_gram_PKR
23/02/17,1906.26,61.288
24/02/17,1942.92,62.466
27/02/17,1918.03,61.666
28/02/17,1918.26,61.673
01/03/17,1925.38,61.902
02/03/17,1871.08,60.157
03/03/17,1882.73,60.531
06/03/17,1862.12,59.869
07/03/17,1836.11,59.032
08/03/17,1807.40,58.109
09/03/17,1771.77,56.964
10/03/17,1773.65,57.024
13/03/17,1775.15,57.072
14/03/17,1773.90,57.032
15/03/17,1798.15,57.812
16/03/17,1807.64,58.117
17/03/17,1824.04,58.644
20/03/17,1831.26,58.876
21/03/17,1837.67,59.082
22/03/17,1835.46,59.012
23/03/17,1843.06,59.256
24/03/17,1863.56,59.915
27/03/17,1892.39,60.842
28/03/17,1902.50,61.167
29/03/17,1909.30,61.385
30/03/17,1909.58,61.394
31/03/17,1914.09,61.539
03/04/17,1916.04,61.602
04/04/17,1916.39,61.613
05/04/17,1921.96,61.793
06/04/17,1915.60,61.588
07/04/17,1887.06,60.671
10/04/17,1884.10,60.575
11/04/17,1924.34,61.869
12/04/17,1940.91,62.402
13/04/17,1942.17,62.442
14/04/17,1948.19,62.636
17/04/17,1925.73,61.914
18/04/17,1907.55,61.329
19/04/17,1910.84,61.435
20/04/17,1894.95,60.924
21/04/17,1875.69,60.305
24/04/17,1882.93,60.538
25/04/17,1839.70,59.148
26/04/17,1825.14,58.680
27/04/17,1817.14,58.423
28/04/17,1810.43,58.207
01/05/17,1777.39,57.144
02/05/17,1766.89,56.807
03/05/17,1730.79,55.646
04/05/17,1708.34,54.925
05/05/17,1712.13,55.046
08/05/17,1711.82,55.036
09/05/17,1702.26,54.729
10/05/17,1696.42,54.541
11/05/17,1712.52,55.059
12/05/17,1716.86,55.198
15/05/17,1746.61,56.155
16/05/17,1768.92,56.872
17/05/17,1765.38,56.758
18/05/17,1752.77,56.353
19/05/17,1760.76,56.610
22/05/17,1801.31,57.913
23/05/17,1798.92,57.837
24/05/17,1797.79,57.800
25/05/17,1798.98,57.839
26/05/17,1821.05,58.548
29/05/17,1826.43,58.721
30/05/17,1819.84,58.509
31/05/17,1814.56,58.340
01/06/17,1807.59,58.115
02/06/17,1828.90,58.800
05/06/17,1834.96,58.995
06/06/17,1851.90,59.540
07/06/17,1831.88,58.896
08/06/17,1834.83,58.991
09/06/17,1801.86,57.931
12/06/17,1776.38,57.112
13/06/17,1766.98,56.810
14/06/17,1778.61,57.184
15/06/17,1757.12,56.493
16/06/17,1749.01,56.232
19/06/17,1738.39,55.891
20/06/17,1735.24,55.789
21/06/17,1730.56,55.639
22/06/17,1742.92,56.036
23/06/17,1748.18,56.205
26/06/17,1738.01,55.878
27/06/17,1739.43,55.924
28/06/17,1760.18,56.591
29/06/17,1740.08,55.945
30/06/17,1739.19,55.916
03/07/17,1698.42,54.605
04/07/17,1694.86,54.491
05/07/17,1685.25,54.182
06/07/17,1680.44,54.027
07/07/17,1652.31,53.123
10/07/17,1650.42,53.062
11/07/17,1669.89,53.688
12/07/17,1679.71,54.004
13/07/17,1650.17,53.054
14/07/17,1677.58,53.935
17/07/17,1692.91,54.428
18/07/17,1715.26,55.147
19/07/17,1715.54,55.156
20/07/17,1699.38,54.636
21/07/17,1736.79,55.839
24/07/17,1734.44,55.763
25/07/17,1730.46,55.636
26/07/17,1737.16,55.851
27/07/17,1751.85,56.323
28/07/17,1758.71,56.544
31/07/17,1755.02,56.425
01/08/17,1757.97,56.520
02/08/17,1742.65,56.028
03/08/17,1752.35,56.339
04/08/17,1713.94,55.104
07/08/17,1714.61,55.126
08/08/17,1745.61,56.123
09/08/17,1779.05,57.198
10/08/17,1796.99,57.775
11/08/17,1790.66,57.571
14/08/17,1790.37,57.562
15/08/17,1759.20,56.560
16/08/17,1791.01,57.582
17/08/17,1792.44,57.628
18/08/17,1790.05,57.551
21/08/17,1786.38,57.433
22/08/17,1785.19,57.395
23/08/17,1791.08,57.585
24/08/17,1785.60,57.408
25/08/17,1781.50,57.276
28/08/17,1837.17,59.066
29/08/17,1838.20,59.100
30/08/17,1838.56,59.111
31/08/17,1839.11,59.129
01/09/17,1873.98,60.250
04/09/17,1876.02,60.315
05/09/17,1889.29,60.742
06/09/17,1878.91,60.408
07/09/17,1904.19,61.221
08/09/17,1899.25,61.062
11/09/17,1882.73,60.531
12/09/17,1878.19,60.385
13/09/17,1886.59,60.655
14/09/17,1878.80,60.405
15/09/17,1853.55,59.593
18/09/17,1814.39,58.334
19/09/17,1823.67,58.632
20/09/17,1804.56,58.018
21/09/17,1785.76,57.414
22/09/17,1793.29,57.655
25/09/17,1804.71,58.023
26/09/17,1771.94,56.969
27/09/17,1768.67,56.864
28/09/17,1776.73,57.123
29/09/17,1764.55,56.732
02/10/17,1750.88,56.292
03/10/17,1756.98,56.488
04/10/17,1750.88,56.292
05/10/17,1756.22,56.464
06/10/17,1766.44,56.792
09/10/17,1786.56,57.439
10/10/17,1801.62,57.923
11/10/17,1803.15,57.972
12/10/17,1816.08,58.388
13/10/17,1834.68,58.986
16/10/17,1814.68,58.343
17/10/17,1796.24,57.751
18/10/17,1782.95,57.323
19/10/17,1814.53,58.338
20/10/17,1795.69,57.733
23/10/17,1801.60,57.923
24/10/17,1781.31,57.270
25/10/17,1783.07,57.327
26/10/17,1768.22,56.850
27/10/17,1778.29,57.173
30/10/17,1775.95,57.098
31/10/17,1757.48,56.504
01/11/17,1806.82,58.091
02/11/17,1803.56,57.986
03/11/17,1780.22,57.236
06/11/17,1808.29,58.138
07/11/17,1787.17,57.459
08/11/17,1793.65,57.667
09/11/17,1788.52,57.502
10/11/17,1773.55,57.021
13/11/17,1794.11,57.682
14/11/17,1782.04,57.294
15/11/17,1791.86,57.610
16/11/17,1799.25,57.847
17/11/17,1823.51,58.627
20/11/17,1792.51,57.630
21/11/17,1787.05,57.455
22/11/17,1791.12,57.586
23/11/17,1800.57,57.890
24/11/17,1793.17,57.652
27/11/17,1804.99,58.032
28/11/17,1785.05,57.391
29/11/17,1746.53,56.152
30/11/17,1732.49,55.701
01/12/17,1734.02,55.750
04/12/17,1722.92,55.393
05/12/17,1705.44,54.831
06/12/17,1686.92,54.236
07/12/17,1659.33,53.349
08/12/17,1678.09,53.952
11/12/17,1693.61,54.451
12/12/17,1713.68,55.096
13/12/17,1743.19,56.045
14/12/17,1754.31,56.402
15/12/17,1770.62,56.927
18/12/17,1774.02,57.036
19/12/17,1780.72,57.251
20/12/17,1790.49,57.566
21/12/17,1786.71,57.444
22/12/17,1811.79,58.250
25/12/17,1804.06,58.002
26/12/17,1830.60,58.855
27/12/17,1846.03,59.351
28/12/17,1864.02,59.930
29/12/17,1872.05,60.188
01/01/18,1878.83,60.406
02/01/18,1904.91,61.244
03/01/18,1894.40,60.906
04/01/18,1901.22,61.126
05/01/18,1910.62,61.428
08/01/18,1895.96,60.956
09/01/18,1873.90,60.247
10/01/18,1880.60,60.463
11/01/18,1883.99,60.572
12/01/18,1905.72,61.270
15/01/18,1921.96,61.792
16/01/18,1899.86,61.082
17/01/18,1889.40,60.746
18/01/18,1879.78,60.436
19/01/18,1882.22,60.515
22/01/18,1884.57,60.590
23/01/18,1889.31,60.743
24/01/18,1936.80,62.270
25/01/18,1916.31,61.611
26/01/18,1924.95,61.889
29/01/18,1899.30,61.064
30/01/18,1897.15,60.995
31/01/18,1919.92,61.727
01/02/18,1903.52,61.200
02/02/18,1835.68,59.018
05/02/18,1855.25,59.648
06/02/18,1846.06,59.352
07/02/18,1818.22,58.457
08/02/18,1819.26,58.490
09/02/18,1810.98,58.224
12/02/18,1833.46,58.947
13/02/18,1837.08,59.063
14/02/18,1871.32,60.164
15/02/18,1866.35,60.005
16/02/18,1840.98,59.189
19/02/18,1843.79,59.279
20/02/18,1821.91,58.576
21/02/18,1829.81,58.830
22/02/18,1836.88,59.057
23/02/18,1828.47,58.787
26/02/18,1839.66,59.146
27/02/18,1818.28,58.459
28/02/18,1816.15,58.391
01/03/18,1823.08,58.613
02/03/18,1825.55,58.693
05/03/18,1819.08,58.485
06/03/18,1857.82,59.730
07/03/18,1825.92,58.705
08/03/18,1825.24,58.683
09/03/18,1838.20,59.099
12/03/18,1833.02,58.933
13/03/18,1832.75,58.924
14/03/18,1833.03,58.933
15/03/18,1814.96,58.352
16/03/18,1805.95,58.063
19/03/18,1805.45,58.046
20/03/18,1790.61,57.569
21/03/18,1905.69,61.269
22/03/18,1904.02,61.216
23/03/18,1913.49,61.520
26/03/18,1930.32,62.061
27/03/18,1912.54,61.490
28/03/18,1886.65,60.657
29/03/18,1890.95,60.795
30/03/18,1893.53,60.878
02/04/18,1920.22,61.737
03/04/18,1900.09,61.089
04/04/18,1887.89,60.697
05/04/18,1901.17,61.124
06/04/18,1891.64,60.818
09/04/18,1903.11,61.186
10/04/18,1917.21,61.640
11/04/18,1927.75,61.979
12/04/18,1906.95,61.310
13/04/18,1925.41,61.903
16/04/18,1933.58,62.166
17/04/18,1937.19,62.282
18/04/18,1989.95,63.978
19/04/18,1994.47,64.124
20/04/18,1978.78,63.619
23/04/18,1926.70,61.945
24/04/18,1937.50,62.292
25/04/18,1918.63,61.685
26/04/18,1915.24,61.576
27/04/18,1910.62,61.428
30/04/18,1890.09,60.768
01/05/18,1876.29,60.324
02/05/18,1896.01,60.958
03/05/18,1902.41,61.164
04/05/18,1912.93,61.502
07/05/18,1909.38,61.388
08/05/18,1909.56,61.394
09/05/18,1907.40,61.324
10/05/18,1934.34,62.190
11/05/18,1925.39,61.903
14/05/18,1912.38,61.484
15/05/18,1884.68,60.594
16/05/18,1895.04,60.927
17/05/18,1902.42,61.164
18/05/18,1904.45,61.229
21/05/18,1909.44,61.390
22/05/18,1925.31,61.900
23/05/18,1904.51,61.231
24/05/18,1927.22,61.961
25/05/18,1907.04,61.313
28/05/18,1909.20,61.382
29/05/18,1899.67,61.076
30/05/18,1909.91,61.405
31/05/18,1902.31,61.161
01/06/18,1896.17,60.963
04/06/18,1901.70,61.141
05/06/18,1907.57,61.330
06/06/18,1930.60,62.070
07/06/18,1936.33,62.254
08/06/18,1941.54,62.422
11/06/18,1957.22,62.926
12/06/18,1947.92,62.627
13/06/18,2009.76,64.615
14/06/18,2012.15,64.692
15/06/18,1984.87,63.815
18/06/18,1981.00,63.691
19/06/18,1978.86,63.622
20/06/18,1983.25,63.763
21/06/18,1986.48,63.867
22/06/18,2000.67,64.323
25/06/18,1984.63,63.807
26/06/18,1981.09,63.693
27/06/18,1956.95,62.917
28/06/18,1949.97,62.693
29/06/18,1959.32,62.994
02/07/18,1930.04,62.052
03/07/18,1951.95,62.757
04/07/18,1958.67,62.973
05/07/18,1952.35,62.769
06/07/18,1949.84,62.689
09/07/18,1958.96,62.982
10/07/18,1948.75,62.654
11/07/18,1922.31,61.804
12/07/18,1938.10,62.311
13/07/18,1921.93,61.791
16/07/18,1919.79,61.723
17/07/18,1983.95,63.786
18/07/18,1986.82,63.878
19/07/18,1975.20,63.504
20/07/18,1993.53,64.093
23/07/18,1987.73,63.907
24/07/18,2000.48,64.317
25/07/18,2017.15,64.853
26/07/18,1988.64,63.936
27/07/18,1999.61,64.289
30/07/18,1885.03,60.605
31/07/18,1916.70,61.623
01/08/18,1902.70,61.173
02/08/18,1886.83,60.663
03/08/18,1913.66,61.526
06/08/18,1901.70,61.141
07/08/18,1901.63,61.139
08/08/18,1904.83,61.242
09/08/18,1904.73,61.238
10/08/18,1898.15,61.027
13/08/18,1856.37,59.684
14/08/18,1865.64,59.982
15/08/18,1823.84,58.638
16/08/18,1812.47,58.272
17/08/18,1830.49,58.852
20/08/18,1818.65,58.471
21/08/18,1815.18,58.359
22/08/18,1808.38,58.141
23/08/18,1785.95,57.420
24/08/18,1808.90,58.157
27/08/18,1833.29,58.942
28/08/18,1816.10,58.389
29/08/18,1817.73,58.441
30/08/18,1791.24,57.590
31/08/18,1787.90,57.482
03/09/18,1784.03,57.358
04/09/18,1745.59,56.122
05/09/18,1749.13,56.236
06/09/18,1745.81,56.129
07/09/18,1746.27,56.144
10/09/18,1747.27,56.176
11/09/18,1740.18,55.948
12/09/18,1754.41,56.406
13/09/18,1752.75,56.352
14/09/18,1742.03,56.008
17/09/18,1742.15,56.011
18/09/18,1747.86,56.195
19/09/18,1758.04,56.522
20/09/18,1769.20,56.881
21/09/18,1769.44,56.889
24/09/18,1759.68,56.575
25/09/18,1790.91,57.579
26/09/18,1775.36,57.079
28/09/18,1810.99,58.225
01/10/18,1786.27,57.430
02/10/18,1818.91,58.479
03/10/18,1807.59,58.116
04/10/18,1802.06,57.937
05/10/18,1808.42,58.142
08/10/18,1774.13,57.040
09/10/18,1770.72,56.930
10/10/18,1834.39,58.977
11/10/18,1922.51,61.810
12/10/18,1945.78,62.558
15/10/18,1940.25,62.380
16/10/18,1936.17,62.249
17/10/18,1940.70,62.395
18/10/18,1938.08,62.311
19/10/18,1951.57,62.744
22/10/18,1936.24,62.251
23/10/18,1972.35,63.412
24/10/18,1962.31,63.090
25/10/18,1933.18,62.153
26/10/18,1963.93,63.142
29/10/18,1925.46,61.905
30/10/18,1917.46,61.648
31/10/18,1907.10,61.315
01/11/18,1965.86,63.204
02/11/18,1965.78,63.201
05/11/18,1957.40,62.932
06/11/18,1943.73,62.492
07/11/18,1947.40,62.610
08/11/18,1922.91,61.823
09/11/18,1896.70,60.980
12/11/18,1882.27,60.516
13/11/18,1865.32,59.971
14/11/18,1898.63,61.042
15/11/18,1915.27,61.577
16/11/18,1930.60,62.070
19/11/18,1935.02,62.212
20/11/18,1925.13,61.894
21/11/18,1946.80,62.591
22/11/18,1950.46,62.709
23/11/18,1920.94,61.760
26/11/18,1915.93,61.599
27/11/18,1906.02,61.280
28/11/18,1926.18,61.928
29/11/18,1921.35,61.773
30/11/18,1902.48,61.166
03/12/18,2000.20,64.308
04/12/18,2000.22,64.309
05/12/18,2008.56,64.577
06/12/18,2006.04,64.496
07/12/18,2029.50,65.250
10/12/18,2019.87,64.940
11/12/18,2032.33,65.341
12/12/18,2050.08,65.912
13/12/18,2057.18,66.140
14/12/18,2025.64,65.126
17/12/18,2046.99,65.812
18/12/18,2045.28,65.757
19/12/18,2041.53,65.637
20/12/18,2053.72,66.029
21/12/18,2035.00,65.427
24/12/18,2063.29,66.336
25/12/18,2056.82,66.128
26/12/18,2102.81,67.607
27/12/18,2121.86,68.220
28/12/18,2139.95,68.801
31/12/18,2166.58,69.657
02/01/19,2161.85,69.505
03/01/19,2189.48,70.393
04/01/19,2181.88,70.149
07/01/19,2177.55,70.010
08/01/19,2184.67,70.239
09/01/19,2203.64,70.849
10/01/19,2178.38,70.036
11/01/19,2181.07,70.123
14/01/19,2192.57,70.493
15/01/19,2167.08,69.673
16/01/19,2178.12,70.028
17/01/19,2169.42,69.748
18/01/19,2134.83,68.636
21/01/19,2136.36,68.685
22/01/19,2145.23,68.971
23/01/19,2145.21,68.970
24/01/19,2139.01,68.771
25/01/19,2191.01,70.443
28/01/19,2192.44,70.489
29/01/19,2210.55,71.071
30/01/19,2239.46,72.000
31/01/19,2243.99,72.146
01/02/19,2201.84,70.791
04/02/19,2210.69,71.075
05/02/19,2201.05,70.765
06/02/19,2181.10,70.124
07/02/19,2192.82,70.501
08/02/19,2197.13,70.640
11/02/19,2191.35,70.453
12/02/19,2192.07,70.477
13/02/19,2180.44,70.103
14/02/19,2180.45,70.103
15/02/19,2196.41,70.616
18/02/19,2207.02,70.957
19/02/19,2222.59,71.458
20/02/19,2236.98,71.921
21/02/19,2211.77,71.110
22/02/19,2224.43,71.517
25/02/19,2216.39,71.258
26/02/19,2221.05,71.408
27/02/19,2194.98,70.570
28/02/19,2180.57,70.107
01/03/19,2108.56,67.792
04/03/19,2106.82,67.736
05/03/19,2107.30,67.751
06/03/19,2098.26,67.461
07/03/19,2101.39,67.561
08/03/19,2143.83,68.926
11/03/19,2136.04,68.675
12/03/19,2158.77,69.406
13/03/19,2152.39,69.201
14/03/19,2124.05,68.290
15/03/19,2129.62,68.469
18/03/19,2153.17,69.226
19/03/19,2149.90,69.121
20/03/19,2173.03,69.864
21/03/19,2162.87,69.538
22/03/19,2155.92,69.314
25/03/19,2178.00,70.024
26/03/19,2170.15,69.772
27/03/19,2148.03,69.061
28/03/19,2114.12,67.970
29/03/19,2131.88,68.542
01/04/19,2126.70,68.375
02/04/19,2121.27,68.201
03/04/19,2145.73,68.987
04/04/19,2143.54,68.916
05/04/19,2136.38,68.686
08/04/19,2159.54,69.431
09/04/19,2155.09,69.288
10/04/19,2157.70,69.372
11/04/19,2125.60,68.340
12/04/19,2117.35,68.074
15/04/19,2129.32,68.459
16/04/19,2126.10,68.356
17/04/19,2123.33,68.267
18/04/19,2124.04,68.289
19/04/19,2124.70,68.311
22/04/19,2127.32,68.395
23/04/19,2100.00,67.517
24/04/19,2114.23,67.974
25/04/19,2118.31,68.105
26/04/19,2134.13,68.614
29/04/19,2113.19,67.941
30/04/19,2117.14,68.068
01/05/19,2080.89,66.902
02/05/19,2069.28,66.529
03/05/19,2112.55,67.920
06/05/19,2112.23,67.910
07/05/19,2109.73,67.829
08/05/19,2102.07,67.583
09/05/19,2090.34,67.206
10/05/19,2092.93,67.289
13/05/19,2094.52,67.341
14/05/19,2097.25,67.428
15/05/19,2097.60,67.439
16/05/19,2058.63,66.186
17/05/19,2074.54,66.698
20/05/19,2140.48,68.818
21/05/19,2180.91,70.118
22/05/19,2201.14,70.768
23/05/19,2219.42,71.356
24/05/19,2214.41,71.195
27/05/19,2201.85,70.791
28/05/19,2167.53,69.688
29/05/19,2162.54,69.527
30/05/19,2194.94,70.569
31/05/19,2141.22,68.842
03/06/19,2170.29,69.777
04/06/19,2185.70,70.272
05/06/19,2181.32,70.131
06/06/19,2194.37,70.551
07/06/19,2245.19,72.185
10/06/19,2217.50,71.294
11/06/19,2234.16,71.830
12/06/19,2239.46,72.000
13/06/19,2269.77,72.975
14/06/19,2282.24,73.376
17/06/19,2327.66,74.836
18/06/19,2357.28,75.788
19/06/19,2376.33,76.401
20/06/19,2428.80,78.088
21/06/19,2408.16,77.424
24/06/19,2433.38,78.235
25/06/19,2408.89,77.448
26/06/19,2400.71,77.185
27/06/19,2457.90,79.023
28/06/19,2496.75,80.272
30/06/19,2488.55,80.009
01/07/19,2458.74,79.050
02/07/19,2408.30,77.429
03/07/19,2428.18,78.068
04/07/19,2421.64,77.858
05/07/19,2354.05,75.684
07/07/19,2350.20,75.561
08/07/19,2376.43,76.404
09/07/19,2391.43,76.886
10/07/19,2418.07,77.743
11/07/19,2397.23,77.073
12/07/19,2405.39,77.335
14/07/19,2420.58,77.824
15/07/19,2456.16,78.967
16/07/19,2483.59,79.849
17/07/19,2542.49,81.743
18/07/19,2603.72,83.712
19/07/19,2592.23,83.342
21/07/19,2592.60,83.354
22/07/19,2615.31,84.084
23/07/19,2624.81,84.390
24/07/19,2670.55,85.860
25/07/19,2645.96,85.070
26/07/19,2633.89,84.681
28/07/19,2638.64,84.834
29/07/19,2650.43,85.213
30/07/19,2666.70,85.737
31/07/19,2614.27,84.051
01/08/19,2620.00,84.235
02/08/19,2585.27,83.118
04/08/19,2591.08,83.305
05/08/19,2637.34,84.792
06/08/19,2624.69,84.386
07/08/19,2733.07,87.870
08/08/19,2715.48,87.305
09/08/19,2680.05,86.166
11/08/19,2685.78,86.350
12/08/19,2737.61,88.016
13/08/19,2721.30,87.492
14/08/19,2763.43,88.846
15/08/19,2766.36,88.941
16/08/19,2733.18,87.874
18/08/19,2745.47,88.269
19/08/19,2673.02,85.939
20/08/19,2745.04,88.255
21/08/19,2742.28,88.166
22/08/19,2731.27,87.812
23/08/19,2790.29,89.710
25/08/19,2777.26,89.291
26/08/19,2807.28,90.256
27/08/19,2894.32,93.055
28/08/19,2908.82,93.521
29/08/19,2893.26,93.020
30/08/19,2894.93,93.074
01/09/19,2896.70,93.131
02/09/19,2883.73,92.714
03/09/19,3034.23,97.553
04/09/19,3067.69,98.629
05/09/19,2930.30,94.211
06/09/19,2837.82,91.238
08/09/19,2829.57,90.973
09/09/19,2810.00,90.344
10/09/19,2824.24,90.801
11/09/19,2831.63,91.039
12/09/19,2830.77,91.011
13/09/19,2732.75,87.860
16/09/19,2776.71,89.273
17/09/19,2819.07,90.635
18/09/19,2773.46,89.169
19/09/19,2790.90,89.730
20/09/19,2818.39,90.613
22/09/19,2813.36,90.452
23/09/19,2918.59,93.835
24/09/19,2917.91,93.813
25/09/19,2817.72,90.592
26/09/19,2811.43,90.389
27/09/19,2750.29,88.424
29/09/19,2747.71,88.341
30/09/19,2678.56,86.118
01/10/19,2708.37,87.076
02/10/19,2749.07,88.385
03/10/19,2761.28,88.777
04/10/19,2744.77,88.246
06/10/19,2756.52,88.624
07/10/19,2726.13,87.647
08/10/19,2787.72,89.627
09/10/19,2803.79,90.144
10/10/19,2742.68,88.179
11/10/19,2746.11,88.289
13/10/19,2741.81,88.151
14/10/19,2767.54,88.978
15/10/19,2725.03,87.612
16/10/19,2716.16,87.327
17/10/19,2739.29,88.070
18/10/19,2736.14,87.969
21/10/19,2739.98,88.092
22/10/19,2743.93,88.220
23/10/19,2739.85,88.088
24/10/19,2777.13,89.287
25/10/19,2811.25,90.384
28/10/19,2776.93,89.280
29/10/19,2769.48,89.041
30/10/19,2777.66,89.304
31/10/19,2813.18,90.446
01/11/19,2807.36,90.259
03/11/19,2808.69,90.301
04/11/19,2804.71,90.173
05/11/19,2746.50,88.302
06/11/19,2751.39,88.459
07/11/19,2671.51,85.891
08/11/19,2622.13,84.303
10/11/19,2628.81,84.518
11/11/19,2625.26,84.404
12/11/19,2622.67,84.321
13/11/19,2642.95,84.973
14/11/19,2650.02,85.200
15/11/19,2638.05,84.815
17/11/19,2636.31,84.759
18/11/19,2657.03,85.425
19/11/19,2675.53,86.020
20/11/19,2677.82,86.094
21/11/19,2657.81,85.451
22/11/19,2643.50,84.990
24/11/19,2629.69,84.546
25/11/19,2626.17,84.433
26/11/19,2653.46,85.311
27/11/19,2638.91,84.843
28/11/19,2631.79,84.614
29/11/19,2643.55,84.992
01/12/19,2632.25,84.629
02/12/19,2626.66,84.449
03/12/19,2664.10,85.653
04/12/19,2617.47,84.154
05/12/19,2630.18,84.562
06/12/19,2566.41,82.512
08/12/19,2569.98,82.627
09/12/19,2574.44,82.770
10/12/19,2582.37,83.025
11/12/19,2615.34,84.085
12/12/19,2617.28,84.147
13/12/19,2624.07,84.366
15/12/19,2623.97,84.363
16/12/19,2640.73,84.901
17/12/19,2635.91,84.746
18/12/19,2637.29,84.791
19/12/19,2636.25,84.758
20/12/19,2663.07,85.620
22/12/19,2657.54,85.442
23/12/19,2702.00,86.871
24/12/19,2751.86,88.474
25/12/19,2748.56,88.368
26/12/19,2773.00,89.154
27/12/19,2750.60,88.434
29/12/19,2759.60,88.723
30/12/19,2775.59,89.237
31/12/19,2765.75,88.921
01/01/20,2785.46,89.555
02/01/20,2791.83,89.759
03/01/20,2796.71,89.916
05/01/20,2816.06,90.538
06/01/20,2809.98,90.343
07/01/20,2881.27,92.635
08/01/20,2808.34,90.290
09/01/20,2771.31,89.100
10/01/20,2803.47,90.134
12/01/20,2791.15,89.738
13/01/20,2776.58,89.269
14/01/20,2762.19,88.806
15/01/20,2787.97,89.635
16/01/20,2776.69,89.273
17/01/20,2788.20,89.643
19/01/20,2788.97,89.667
20/01/20,2795.82,89.888
21/01/20,2745.24,88.261
22/01/20,2763.23,88.840
23/01/20,2749.17,88.388
24/01/20,2801.03,90.055
26/01/20,2814.64,90.493
27/01/20,2795.13,89.866
28/01/20,2700.89,86.836
29/01/20,2714.01,87.258
30/01/20,2756.65,88.628
31/01/20,2785.50,89.556
02/02/20,2792.69,89.787
03/02/20,2734.21,87.907
04/02/20,2720.29,87.459
05/02/20,2721.58,87.501
06/02/20,2752.04,88.480
07/02/20,2734.98,87.932
09/02/20,2742.58,88.176
10/02/20,2746.93,88.316
11/02/20,2724.71,87.602
12/02/20,2706.91,87.029
13/02/20,2727.05,87.677
14/02/20,2738.86,88.057
16/02/20,2738.43,88.043
17/02/20,2749.94,88.413
18/02/20,2804.48,90.166
19/02/20,2837.83,91.238
20/02/20,2842.60,91.392
21/02/20,2854.09,91.761
23/02/20,2883.25,92.699
24/02/20,2871.21,92.312
25/02/20,2786.79,89.597
26/02/20,2764.61,88.884
27/02/20,2744.89,88.250
28/02/20,2572.95,82.722
01/03/20,2574.41,82.769
02/03/20,2595.87,83.459
03/03/20,2661.87,85.581
04/03/20,2650.68,85.221
05/03/20,2696.99,86.710
06/03/20,2676.33,86.046
08/03/20,2702.43,86.885
09/03/20,2657.42,85.438
10/03/20,2665.89,85.710
11/03/20,2678.02,86.100
12/03/20,2498.84,80.340
13/03/20,2313.68,74.387
15/03/20,2328.33,74.858
16/03/20,2066.11,66.427
17/03/20,2031.95,65.329
18/03/20,1950.41,62.707
19/03/20,1925.63,61.911
20/03/20,1999.06,64.271
22/03/20,1973.05,63.435
23/03/20,2175.76,69.952
24/03/20,2328.65,74.868
25/03/20,2302.75,74.035
26/03/20,2347.47,75.473
27/03/20,2337.98,75.168
29/03/20,2356.07,75.749
30/03/20,2324.81,74.744
31/03/20,2322.40,74.667
01/04/20,2328.48,74.862
02/04/20,2409.56,77.469
03/04/20,2398.53,77.115
05/04/20,2406.41,77.368
06/04/20,2538.58,81.617
07/04/20,2508.56,80.652
08/04/20,2511.78,80.755
09/04/20,2576.60,82.840
10/04/20,2549.09,81.955
12/04/20,2557.52,82.226
13/04/20,2569.26,82.604
14/04/20,2613.49,84.026
15/04/20,2572.02,82.692
16/04/20,2591.68,83.324
17/04/20,2532.41,81.419
20/04/20,2494.41,80.197
21/04/20,2402.06,77.228
22/04/20,2416.64,77.697
23/04/20,2438.74,78.407
24/04/20,2455.24,78.938
26/04/20,2453.88,78.894
27/04/20,2437.99,78.383
28/04/20,2439.89,78.444
29/04/20,2467.96,79.347
30/04/20,2401.39,77.207
01/05/20,2400.80,77.188
03/05/20,2379.09,76.490
04/05/20,2352.77,75.643
05/05/20,2385.83,76.706
06/05/20,2372.60,76.281
07/05/20,2445.51,78.625
08/05/20,2472.97,79.508
11/05/20,2471.59,79.464
12/05/20,2476.82,79.632
13/05/20,2506.67,80.591
14/05/20,2546.61,81.875
15/05/20,2659.91,85.518
17/05/20,2706.15,87.005
18/05/20,2744.31,88.232
19/05/20,2791.41,89.746
20/05/20,2806.66,90.236
21/05/20,2739.81,88.087
22/05/20,2763.92,88.862
24/05/20,2756.13,88.612
25/05/20,2757.45,88.654
26/05/20,2764.78,88.890
27/05/20,2776.28,89.259
28/05/20,2807.81,90.273
29/05/20,2874.56,92.419
31/05/20,2942.07,94.590
01/06/20,2986.97,96.033
02/06/20,2989.17,96.104
03/06/20,2915.13,93.724
04/06/20,2891.56,92.966
05/06/20,2847.73,91.557
07/06/20,2847.02,91.534
08/06/20,2893.70,93.035
09/06/20,2881.01,92.627
10/06/20,2956.48,95.053
11/06/20,2899.91,93.234
12/06/20,2875.45,92.448
14/06/20,2887.24,92.827
15/06/20,2865.37,92.124
16/06/20,2887.10,92.822
17/06/20,2896.71,93.132
18/06/20,2897.33,93.151
19/06/20,2936.56,94.412
21/06/20,2969.92,95.485
22/06/20,2968.24,95.431
23/06/20,3006.14,96.650
24/06/20,2939.61,94.511
25/06/20,2985.56,95.988
26/06/20,2979.11,95.781
28/06/20,2986.18,96.008
29/06/20,3003.74,96.573
30/06/20,3055.30,98.230
01/07/20,3024.82,97.250
02/07/20,3014.52,96.919
03/07/20,3025.15,97.261
05/07/20,3015.43,96.948
06/07/20,3045.43,97.913
07/07/20,3053.35,98.168
08/07/20,3124.38,100.45
09/07/20,3119.98,100.31
10/07/20,3115.11,100.15
12/07/20,3123.01,100.41
13/07/20,3193.76,102.68
