Date,Price_per_oz_PKR,Price_per_gram_PKR
06/09/20,320669,10310
07/09/20,319846,10283
08/09/20,321084,10323
09/09/20,323839,10412
10/09/20,323469,10400
11/09/20,322111,10356
13/09/20,322659,10374
14/09/20,325204,10456
15/09/20,325038,10450
16/09/20,325803,10475
17/09/20,323792,10410
18/09/20,324739,10441
20/09/20,323633,10405
21/09/20,318449,10238
22/09/20,316530,10177
23/09/20,308338,9913.29
24/09/20,309899,9963.49
25/09/20,308329,9913.02
27/09/20,308703,9925.03
28/09/20,312592,10050
29/09/20,314870,10123
30/09/20,312739,10055
01/10/20,314245,10103
02/10/20,313349,10074
05/10/20,314879,10124
06/10/20,308892,9931.12
07/10/20,309130,9938.76
08/10/20,310862,9994.44
09/10/20,316186,10166
12/10/20,315349,10139
13/10/20,310284,9975.88
14/10/20,310952,9997.33
15/10/20,310686,9988.80
16/10/20,309105,9937.96
19/10/20,309237,9942.18
20/10/20,310145,9971.38
21/10/20,311786,10024
22/10/20,308289,9911.71
23/10/20,307651,9891.20
26/10/20,306497,9854.12
27/10/20,306313,9848.19
28/10/20,301856,9704.89
29/10/20,300144,9649.87
30/10/20,301467,9692.40
02/11/20,303472,9756.85
03/11/20,306209,9844.86
04/11/20,304210,9780.57
05/11/20,310410,9979.91
06/11/20,310573,9985.15
09/11/20,297504,9564.96
10/11/20,298302,9590.62
11/11/20,295771,9509.26
12/11/20,297014,9549.21
13/11/20,299173,9618.65
16/11/20,298808,9606.89
17/11/20,297722,9571.99
18/11/20,297322,9559.11
19/11/20,295970,9515.65
20/11/20,300731,9668.74
23/11/20,295700,9506.97
24/11/20,289503,9307.72
25/11/20,288125,9263.44
26/11/20,288033,9260.48
27/11/20,285083,9165.63
30/11/20,283642,9119.31
01/12/20,289055,9293.33
02/12/20,293322,9430.51
03/12/20,295009,9484.76
04/12/20,294377,9464.45
07/12/20,298774,9605.81
08/12/20,299834,9639.89
09/12/20,294312,9462.35
10/12/20,294798,9477.99
11/12/20,294637,9472.80
14/12/20,293067,9422.32
15/12/20,297409,9561.91
16/12/20,299086,9615.82
17/12/20,301729,9700.81
18/12/20,301189,9683.45
21/12/20,301474,9692.63
22/12/20,299541,9630.45
23/12/20,300869,9673.16
24/12/20,300219,9652.28
25/12/20,300238,9652.89
28/12/20,301179,9683.12
29/12/20,301741,9701.21
30/12/20,304130,9778.02
31/12/20,304037,9775.02
01/01/21,305605,9825.44
04/01/21,310909,9995.96
05/01/21,313362,10075
06/01/21,308688,9924.55
07/01/21,307504,9886.48
08/01/21,296326,9527.09
11/01/21,296412,9529.88
12/01/21,297970,9579.96
13/01/21,296718,9539.72
14/01/21,296203,9523.15
15/01/21,292876,9416.18
18/01/21,295154,9489.42
19/01/21,295816,9510.72
20/01/21,300246,9653.13
21/01/21,300365,9656.95
22/01/21,298174,9586.51
25/01/21,298370,9592.83
26/01/21,297612,9568.44
27/01/21,295702,9507.03
28/01/21,296205,9523.23
29/01/21,295517,9501.09
01/02/21,297799,9574.46
02/02/21,294524,9469.15
03/02/21,294357,9463.81
04/02/21,287826,9253.82
05/02/21,290109,9327.21
08/02/21,292804,9413.86
09/02/21,293518,9436.83
10/02/21,294502,9468.44
11/02/21,291286,9365.06
12/02/21,289867,9319.44
15/02/21,289830,9318.25
16/02/21,285889,9191.55
17/02/21,284154,9135.76
18/02/21,281777,9059.34
19/02/21,283668,9120.15
22/02/21,288068,9261.60
23/02/21,286912,9224.44
24/02/21,286547,9212.70
25/02/21,280470,9017.32
26/02/21,274782,8834.45
01/03/21,272470,8760.10
02/03/21,274066,8811.41
03/03/21,268774,8641.28
04/03/21,266411,8565.32
05/03/21,267066,8586.37
08/03/21,264852,8515.18
09/03/21,269465,8663.49
10/03/21,271182,8718.70
11/03/21,270689,8702.87
12/03/21,271244,8720.68
15/03/21,271774,8737.73
16/03/21,271328,8723.39
17/03/21,272872,8773.04
18/03/21,270070,8682.94
19/03/21,272270,8753.69
22/03/21,270791,8706.14
23/03/21,269617,8668.38
24/03/21,269559,8666.51
25/03/21,267518,8600.90
26/03/21,268574,8634.85
29/03/21,263559,8473.63
30/03/21,257990,8294.56
31/03/21,260634,8379.58
01/04/21,264400,8500.65
02/04/21,265731,8543.45
05/04/21,263881,8483.96
06/04/21,267064,8586.32
07/04/21,266008,8552.34
08/04/21,268045,8617.84
09/04/21,266372,8564.07
12/04/21,264235,8495.37
13/04/21,267101,8587.48
14/04/21,265450,8534.42
15/04/21,269347,8659.71
16/04/21,271567,8731.09
19/04/21,271608,8732.39
20/04/21,271653,8733.85
21/04/21,274929,8839.18
22/04/21,273829,8803.82
23/04/21,272693,8767.29
26/04/21,274150,8814.13
27/04/21,274049,8810.89
28/04/21,274161,8814.48
29/04/21,272276,8753.89
30/04/21,272103,8748.30
03/05/21,274672,8830.90
04/05/21,272748,8769.06
05/05/21,272949,8775.52
06/05/21,278216,8944.86
07/05/21,279614,8989.81
10/05/21,279507,8986.34
11/05/21,279857,8997.61
12/05/21,276444,8887.89
13/05/21,277910,8935.00
14/05/21,280733,9025.78
17/05/21,285207,9169.63
18/05/21,285906,9192.09
19/05/21,285816,9189.19
20/05/21,287458,9242.00
21/05/21,288787,9284.73
24/05/21,288796,9285.01
25/05/21,292906,9417.15
26/05/21,294039,9453.57
27/05/21,294676,9474.04
28/05/21,294403,9465.29
31/05/21,294168,9457.72
01/06/21,293191,9426.29
02/06/21,295722,9507.68
03/06/21,289555,9309.42
04/06/21,292199,9394.40
07/06/21,294516,9468.90
08/06/21,294551,9470.03
09/06/21,294174,9457.90
10/06/21,295645,9505.19
11/06/21,294107,9455.75
14/06/21,290934,9353.75
15/06/21,289374,9303.59
16/06/21,284563,9148.92
17/06/21,279177,8975.75
18/06/21,276749,8897.67
21/06/21,281043,9035.73
22/06/21,280588,9021.12
23/06/21,281305,9044.16
24/06/21,280208,9008.88
25/06/21,280732,9025.74
28/06/21,280745,9026.18
29/06/21,278041,8939.23
30/06/21,278786,8963.17
01/07/21,280682,9024.12
02/07/21,282475,9081.78
05/07/21,283111,9102.23
06/07/21,285159,9168.07
07/07/21,286603,9214.49
08/07/21,287136,9231.63
09/07/21,288282,9268.50
12/07/21,288418,9272.84
13/07/21,288308,9269.32
14/07/21,291213,9362.72
15/07/21,291734,9379.46
16/07/21,289097,9294.67
19/07/21,290858,9351.31
20/07/21,291198,9362.24
21/07/21,289919,9321.12
22/07/21,290728,9347.13
23/07/21,289843,9318.66
26/07/21,291230,9363.26
27/07/21,291213,9362.73
28/07/21,293242,9427.96
29/07/21,296997,9548.66
30/07/21,294877,9480.50
02/08/21,296264,9525.12
03/08/21,297767,9573.42
04/08/21,295694,9506.78
05/08/21,295604,9503.88
06/08/21,289546,9309.11
09/08/21,284569,9149.11
10/08/21,283929,9128.52
11/08/21,286671,9216.70
12/08/21,288258,9267.72
13/08/21,292561,9406.04
16/08/21,294147,9457.03
17/08/21,293884,9448.60
18/08/21,293697,9442.58
19/08/21,292197,9394.35
20/08/21,293267,9428.76
23/08/21,296639,9537.15
24/08/21,297696,9571.16
25/08/21,297309,9558.71
26/08/21,298617,9600.76
27/08/21,302846,9736.72
30/08/21,301757,9701.72
31/08/21,302549,9727.18
01/09/21,303054,9743.42
02/09/21,302736,9733.18
03/09/21,305579,9824.58
06/09/21,304724,9797.10
07/09/21,301668,9698.85
08/09/21,300416,9658.59
09/09/21,301596,9696.55
10/09/21,300687,9667.32
13/09/21,301645,9698.12
14/09/21,303853,9769.11
15/09/21,304479,9789.21
16/09/21,295049,9486.06
17/09/21,294876,9480.49
20/09/21,297783,9573.94
21/09/21,299905,9642.17
22/09/21,297745,9572.73
23/09/21,294949,9482.82
24/09/21,295893,9513.19
27/09/21,297115,9552.47
28/09/21,295314,9494.56
29/09/21,294743,9476.19
30/09/21,299581,9631.76
01/10/21,300696,9667.59
04/10/21,302131,9713.75
05/10/21,300683,9667.17
06/10/21,301388,9689.86
07/10/21,300189,9651.29
08/10/21,299559,9631.05
11/10/21,299983,9644.66
12/10/21,301359,9688.92
13/10/21,306365,9849.87
14/10/21,306055,9839.89
15/10/21,302618,9729.39
18/10/21,303330,9752.30
19/10/21,305258,9814.28
20/10/21,308881,9930.74
21/10/21,309237,9942.20
22/10/21,310545,9984.26
25/10/21,315460,10142
26/10/21,314106,10099
27/10/21,312803,10057
28/10/21,309799,9960.28
29/10/21,307032,9871.32
01/11/21,307716,9893.31
02/11/21,304698,9796.28
03/11/21,301344,9688.44
04/11/21,304607,9793.35
05/11/21,309302,9944.28
08/11/21,310816,9992.98
09/11/21,313564,10081
10/11/21,316793,10185
11/11/21,319135,10260
12/11/21,322009,10353
15/11/21,325741,10473
16/11/21,322978,10384
17/11/21,326798,10507
18/11/21,323868,10413
19/11/21,323168,10390
22/11/21,316868,10188
23/11/21,313140,10068
24/11/21,313430,10077
25/11/21,314126,10099
26/11/21,313436,10077
29/11/21,315110,10131
30/11/21,312572,10049
01/12/21,312361,10043
02/12/21,311648,10020
03/12/21,313085,10066
06/12/21,314134,10100
07/12/21,315564,10146
08/12/21,316341,10171
09/12/21,315989,10159
10/12/21,315258,10136
13/12/21,317993,10224
14/12/21,315817,10154
15/12/21,316960,10191
16/12/21,320295,10298
17/12/21,320345,10299
20/12/21,319131,10260
21/12/21,318754,10248
22/12/21,321779,10345
23/12/21,322682,10374
24/12/21,322073,10355
27/12/21,317783,10217
28/12/21,322348,10364
29/12/21,322038,10354
30/12/21,324078,10419
31/12/21,326029,10482
03/01/22,318462,10239
04/01/22,320498,10304
05/01/22,319786,10281
06/01/22,316740,10183
07/01/22,317962,10223
10/01/22,318417,10237
11/01/22,321652,10341
12/01/22,321548,10338
13/01/22,321261,10329
14/01/22,320139,10293
17/01/22,320154,10293
18/01/22,319374,10268
19/01/22,324009,10417
20/01/22,324562,10435
21/01/22,323714,10408
24/01/22,325295,10458
25/01/22,326420,10495
26/01/22,322274,10361
27/01/22,318032,10225
28/01/22,317115,10195
31/01/22,317704,10214
01/02/22,317816,10218
02/02/22,318632,10244
03/02/22,317780,10217
04/02/22,317252,10200
07/02/22,318129,10228
08/02/22,318363,10236
09/02/22,320325,10299
10/02/22,319436,10270
11/02/22,324994,10449
14/02/22,328384,10558
15/02/22,325701,10472
16/02/22,329320,10588
17/02/22,334036,10740
18/02/22,332701,10697
21/02/22,336784,10828
22/02/22,334187,10744
23/02/22,337229,10842
24/02/22,336342,10814
25/02/22,331079,10644
28/02/22,338290,10876
01/03/22,344987,11092
02/03/22,342734,11019
03/03/22,345787,11117
04/03/22,352910,11346
07/03/22,355710,11436
08/03/22,365475,11750
09/03/22,356332,11456
10/03/22,357158,11483
11/03/22,355254,11422
14/03/22,349716,11244
15/03/22,343848,11055
16/03/22,346283,11133
17/03/22,349251,11229
18/03/22,344295,11069
21/03/22,351259,11293
22/03/22,348361,11200
23/03/22,353878,11377
24/03/22,356609,11465
25/03/22,355346,11425
28/03/22,350840,11280
29/03/22,349610,11240
30/03/22,353062,11351
31/03/22,353172,11355
01/04/22,353871,11377
04/04/22,355522,11430
05/04/22,354336,11392
06/04/22,357981,11509
07/04/22,359649,11563
08/04/22,362784,11664
11/04/22,357335,11489
12/04/22,357852,11505
13/04/22,359085,11545
14/04/22,357712,11501
15/04/22,358955,11541
18/04/22,360874,11602
19/04/22,358847,11537
20/04/22,363443,11685
21/04/22,366573,11786
22/04/22,362097,11642
25/04/22,354077,11384
26/04/22,354222,11389
27/04/22,350330,11263
28/04/22,352003,11317
29/04/22,352318,11327
02/05/22,346010,11124
03/05/22,346936,11154
04/05/22,351659,11306
05/05/22,348437,11203
06/05/22,349782,11246
09/05/22,348870,11216
10/05/22,346115,11128
11/05/22,352509,11333
12/05/22,349317,11231
13/05/22,347279,11165
16/05/22,353215,11356
17/05/22,355961,11444
18/05/22,360189,11580
19/05/22,369794,11889
20/05/22,370162,11901
23/05/22,372022,11961
24/05/22,375208,12063
25/05/22,375108,12060
26/05/22,374830,12051
27/05/22,370920,11925
30/05/22,368819,11858
31/05/22,365299,11745
01/06/22,365045,11736
02/06/22,369392,11876
03/06/22,365777,11760
06/06/22,368157,11837
07/06/22,373553,12010
08/06/22,371166,11933
09/06/22,371531,11945
10/06/22,378022,12154
13/06/22,371280,11937
14/06/22,372910,11989
15/06/22,378586,12172
16/06/22,385931,12408
17/06/22,385001,12378
20/06/22,386657,12431
21/06/22,388463,12489
22/06/22,388398,12487
23/06/22,383059,12316
24/06/22,380855,12245
27/06/22,377905,12150
28/06/22,374509,12041
29/06/22,372428,11974
30/06/22,368701,11854
01/07/22,370091,11899
04/07/22,369982,11895
05/07/22,364221,11710
06/07/22,361325,11617
07/07/22,360917,11604
08/07/22,359929,11572
11/07/22,360461,11589
12/07/22,357819,11504
13/07/22,365965,11766
14/07/22,358340,11521
15/07/22,359956,11573
18/07/22,368528,11848
19/07/22,378789,12178
20/07/22,381781,12275
21/07/22,389546,12524
22/07/22,394586,12686
25/07/22,395194,12706
26/07/22,399901,12857
27/07/22,409303,13159
28/07/22,420085,13506
29/07/22,422302,13577
01/08/22,423483,13615
02/08/22,419233,13479
03/08/22,406046,13055
04/08/22,404082,12992
05/08/22,398303,12806
08/08/22,401147,12897
09/08/22,402510,12941
10/08/22,396906,12761
11/08/22,393083,12638
12/08/22,393715,12658
15/08/22,380030,12218
16/08/22,379538,12202
17/08/22,378608,12173
18/08/22,377933,12151
19/08/22,375369,12068
22/08/22,374309,12034
23/08/22,379591,12204
24/08/22,382400,12294
25/08/22,385679,12400
26/08/22,381447,12264
29/08/22,386268,12419
30/08/22,378902,12182
31/08/22,373302,12002
01/09/22,369771,11888
02/09/22,375552,12074
05/09/22,375593,12076
06/09/22,377652,12142
07/09/22,385124,12382
08/09/22,382631,12302
09/09/22,387343,12453
12/09/22,398000,12796
13/09/22,394237,12675
14/09/22,398346,12807
15/09/22,394053,12669
16/09/22,396948,12762
19/09/22,399222,12835
20/09/22,398251,12804
21/09/22,401683,12914
22/09/22,400277,12869
23/09/22,394207,12674
26/09/22,384671,12367
27/09/22,382776,12307
28/09/22,386754,12434
29/09/22,382341,12293
30/09/22,378853,12180
03/10/22,387727,12466
04/10/22,388869,12502
05/10/22,384992,12378
06/10/22,379974,12216
07/10/22,377940,12151
10/10/22,365260,11743
11/10/22,361732,11630
12/10/22,364510,11719
13/10/22,363977,11702
14/10/22,358834,11537
17/10/22,361919,11636
18/10/22,362849,11666
19/10/22,359875,11570
20/10/22,359271,11551
21/10/22,366579,11786
24/10/22,362196,11645
25/10/22,363355,11682
26/10/22,363508,11687
27/10/22,368216,11838
28/10/22,364098,11706
31/10/22,360362,11586
01/11/22,363466,11686
02/11/22,362087,11641
03/11/22,360919,11604
04/11/22,372388,11973
07/11/22,371112,11932
08/11/22,379571,12203
09/11/22,378051,12155
10/11/22,388603,12494
11/11/22,392336,12614
14/11/22,392481,12619
15/11/22,394783,12693
16/11/22,394226,12675
17/11/22,391654,12592
18/11/22,389518,12523
21/11/22,389678,12528
22/11/22,390102,12542
23/11/22,392194,12609
24/11/22,394299,12677
25/11/22,392153,12608
28/11/22,390803,12565
29/11/22,392613,12623
30/11/22,396772,12757
01/12/22,404277,12998
02/12/22,402201,12931
05/12/22,396705,12754
06/12/22,397366,12776
07/12/22,401038,12894
08/12/22,401959,12923
09/12/22,403771,12982
12/12/22,400306,12870
13/12/22,407357,13097
14/12/22,406403,13066
15/12/22,399808,12854
16/12/22,403540,12974
19/12/22,402417,12938
20/12/22,409275,13159
21/12/22,409855,13177
22/12/22,404806,13015
23/12/22,405583,13040
26/12/22,408671,13139
27/12/22,410604,13201
28/12/22,408997,13150
29/12/22,410411,13195
30/12/22,413011,13279
02/01/23,414021,13311
03/01/23,416845,13402
04/01/23,421063,13537
05/01/23,416254,13383
06/01/23,424077,13634
09/01/23,426705,13719
10/01/23,429055,13794
11/01/23,428787,13786
12/01/23,433455,13936
13/01/23,439776,14139
16/01/23,438457,14097
17/01/23,437683,14072
18/01/23,435668,14007
19/01/23,443724,14266
20/01/23,442704,14233
23/01/23,446174,14345
24/01/23,448525,14420
25/01/23,449921,14465
26/01/23,467906,15044
27/01/23,483079,15531
30/01/23,510632,16417
31/01/23,516663,16611
01/02/23,522923,16812
02/02/23,516855,16617
03/02/23,504250,16212
06/02/23,513919,16523
07/02/23,515720,16581
08/02/23,514893,16554
09/02/23,503128,16176
10/02/23,506483,16284
13/02/23,495011,15915
14/02/23,495697,15937
15/02/23,488227,15697
16/02/23,485299,15603
17/02/23,485814,15619
20/02/23,481816,15491
21/02/23,481749,15489
22/02/23,477656,15357
23/02/23,475552,15289
24/02/23,471240,15151
27/02/23,470052,15113
28/02/23,477695,15358
01/03/23,481390,15477
02/03/23,511361,16441
03/03/23,517459,16637
06/03/23,507169,16306
07/03/23,502573,16158
08/03/23,505465,16251
09/03/23,505891,16265
10/03/23,521390,16763
13/03/23,539624,17349
14/03/23,536738,17257
15/03/23,542749,17450
16/03/23,541831,17420
17/03/23,560349,18016
20/03/23,557801,17934
21/03/23,546477,17570
22/03/23,557498,17924
23/03/23,563304,18111
24/03/23,560227,18012
27/03/23,554538,17829
28/03/23,559097,17975
29/03/23,556730,17899
30/03/23,561846,18064
31/03/23,558936,17970
03/04/23,565805,18191
04/04/23,580584,18666
05/04/23,583139,18748
06/04/23,577988,18583
07/04/23,570178,18332
10/04/23,566046,18199
11/04/23,578203,18590
12/04/23,581115,18683
13/04/23,576825,18545
14/04/23,570154,18331
17/04/23,563182,18107
18/04/23,569386,18306
19/04/23,559676,17994
20/04/23,568177,18267
21/04/23,562232,18076
24/04/23,557051,17910
25/04/23,566203,18204
26/04/23,560108,18008
27/04/23,564174,18139
28/04/23,564498,18149
01/05/23,561739,18060
02/05/23,571957,18389
03/05/23,578447,18597
04/05/23,581646,18700
05/05/23,572486,18406
08/05/23,573597,18442
09/05/23,579738,18639
10/05/23,577559,18569
11/05/23,595792,19155
12/05/23,594570,19116
15/05/23,574510,18471
16/05/23,567621,18249
17/05/23,565013,18166
18/05/23,559004,17972
19/05/23,565170,18171
22/05/23,565270,18174
23/05/23,566890,18226
24/05/23,561165,18042
25/05/23,554438,17826
26/05/23,555577,17862
29/05/23,554341,17822
30/05/23,560046,18006
31/05/23,560142,18009
01/06/23,563976,18132
02/06/23,556416,17889
05/06/23,560246,18012
06/06/23,562478,18084
07/06/23,556268,17884
08/06/23,564412,18146
09/06/23,562636,18089
12/06/23,562917,18098
13/06/23,558795,17966
14/06/23,553317,17790
15/06/23,562765,18093
16/06/23,562729,18092
19/06/23,560287,18014
20/06/23,556116,17880
21/06/23,554327,17822
22/06/23,548703,17641
23/06/23,550401,17696
26/06/23,550783,17708
27/06/23,546405,17567
28/06/23,546772,17579
29/06/23,546598,17574
30/06/23,549946,17681
03/07/23,550190,17689
04/07/23,550883,17711
05/07/23,530644,17061
06/07/23,529403,17021
07/07/23,535311,17211
10/07/23,534389,17181
11/07/23,534792,17194
12/07/23,543610,17477
13/07/23,536340,17244
14/07/23,542713,17449
17/07/23,539322,17340
18/07/23,558218,17947
19/07/23,561308,18046
20/07/23,560852,18032
21/07/23,561223,18044
24/07/23,562391,18081
25/07/23,562649,18090
26/07/23,566240,18205
27/07/23,558008,17940
28/07/23,561129,18041
31/07/23,563478,18116
01/08/23,558916,17970
02/08/23,552190,17753
03/08/23,553180,17785
04/08/23,550849,17710
07/08/23,549167,17656
08/08/23,554334,17822
09/08/23,550476,17698
10/08/23,550001,17683
11/08/23,551901,17744
14/08/23,545954,17553
15/08/23,553717,17802
16/08/23,555619,17864
17/08/23,559021,17973
18/08/23,557414,17921
21/08/23,560735,18028
22/08/23,564602,18152
23/08/23,572552,18408
24/08/23,575027,18488
25/08/23,578354,18595
28/08/23,582849,18739
29/08/23,589324,18947
30/08/23,591886,19030
31/08/23,588454,18919
01/09/23,594172,19103
04/09/23,594415,19111
05/09/23,593422,19079
06/09/23,589307,18947
07/09/23,587101,18876
08/09/23,585334,18819
11/09/23,574913,18484
12/09/23,573413,18436
13/09/23,563577,18119
14/09/23,569035,18295
15/09/23,571411,18371
18/09/23,568128,18266
19/09/23,569319,18304
20/09/23,563127,18105
21/09/23,558558,17958
22/09/23,564049,18135
25/09/23,556567,17894
26/09/23,547208,17593
27/09/23,542773,17451
28/09/23,536381,17245
29/09/23,531895,17101
02/10/23,524544,16864
03/10/23,520864,16746
04/10/23,518180,16660
05/10/23,516510,16606
06/10/23,519993,16718
09/10/23,523799,16841
10/10/23,522093,16786
11/10/23,523578,16833
12/10/23,520528,16735
13/10/23,535662,17222
16/10/23,531583,17091
17/10/23,531531,17089
18/10/23,538344,17308
19/10/23,547301,17596
20/10/23,551868,17743
23/10/23,549651,17672
24/10/23,551090,17718
25/10/23,550277,17692
26/10/23,556115,17880
27/10/23,557320,17918
30/10/23,557648,17929
31/10/23,557632,17928
01/11/23,555608,17863
02/11/23,561054,18038
03/11/23,562419,18082
06/11/23,564197,18139
07/11/23,558749,17964
08/11/23,560204,18011
09/11/23,559326,17983
10/11/23,549419,17664
13/11/23,552667,17769
14/11/23,564894,18162
15/11/23,564820,18159
16/11/23,570243,18334
17/11/23,571160,18363
20/11/23,565683,18187
21/11/23,570578,18344
22/11/23,566696,18220
23/11/23,562343,18080
24/11/23,572187,18396
27/11/23,572073,18393
28/11/23,583148,18749
29/11/23,584078,18779
30/11/23,580341,18658
01/12/23,591017,19002
04/12/23,570516,18343
05/12/23,574427,18468
06/12/23,576635,18539
07/12/23,576400,18532
08/12/23,569487,18309
11/12/23,562934,18099
12/12/23,561499,18053
13/12/23,575040,18488
14/12/23,577311,18561
15/12/23,572588,18409
18/12/23,567056,18231
19/12/23,572789,18416
20/12/23,574358,18466
21/12/23,578686,18605
22/12/23,573375,18434
25/12/23,574557,18472
26/12/23,584197,18782
27/12/23,585769,18833
28/12/23,582476,18727
29/12/23,573929,18452
01/01/24,576443,18533
02/01/24,580526,18664
03/01/24,575351,18498
04/01/24,575651,18508
05/01/24,575829,18513
08/01/24,570286,18335
09/01/24,570929,18356
10/01/24,569374,18306
11/01/24,570344,18337
12/01/24,574826,18481
15/01/24,575269,18495
16/01/24,568748,18286
17/01/24,561646,18057
18/01/24,561810,18063
19/01/24,568500,18278
22/01/24,565445,18179
23/01/24,567560,18247
24/01/24,563802,18127
25/01/24,565991,18197
26/01/24,564695,18155
29/01/24,563695,18123
30/01/24,569275,18303
31/01/24,569537,18311
01/02/24,574505,18471
02/02/24,570319,18336
05/02/24,562479,18084
06/02/24,569245,18302
07/02/24,568403,18275
08/02/24,568491,18277
09/02/24,565644,18186
12/02/24,564567,18151
13/02/24,556573,17894
14/02/24,556417,17889
15/02/24,559814,17998
16/02/24,562635,18089
19/02/24,558579,17959
20/02/24,566175,18203
21/02/24,566268,18206
22/02/24,565992,18197
23/02/24,569403,18307
26/02/24,567144,18234
27/02/24,567536,18247
28/02/24,566729,18221
29/02/24,567765,18254
01/03/24,582073,18714
04/03/24,590886,18997
05/03/24,594537,19115
06/03/24,600185,19296
07/03/24,601142,19327
08/03/24,609065,19582
11/03/24,609403,19593
12/03/24,602386,19367
13/03/24,606571,19502
14/03/24,603153,19392
15/03/24,601283,19332
18/03/24,602074,19357
19/03/24,601269,19331
20/03/24,608701,19570
21/03/24,607098,19519
22/03/24,602586,19374
25/03/24,604165,19424
26/03/24,605430,19465
27/03/24,610266,19621
28/03/24,619816,19928
29/03/24,619718,19924
01/04/24,625389,20107
02/04/24,633627,20372
03/04/24,638876,20540
04/04/24,636425,20462
05/04/24,647717,20825
08/04/24,649644,20887
09/04/24,653959,21025
10/04/24,648835,20861
11/04/24,659754,21212
12/04/24,651669,20952
15/04/24,662464,21299
16/04/24,663466,21331
17/04/24,657220,21130
18/04/24,662406,21297
19/04/24,666212,21419
22/04/24,648063,20836
23/04/24,646584,20788
24/04/24,645064,20739
25/04/24,649728,20889
26/04/24,650516,20915
29/04/24,650165,20903
30/04/24,636470,20463
01/05/24,645624,20757
02/05/24,641586,20627
03/05/24,641262,20617
06/05/24,646848,20797
07/05/24,643663,20694
08/05/24,642315,20651
09/05/24,653457,21009
10/05/24,656301,21101
13/05/24,649886,20894
14/05/24,655911,21088
15/05/24,663823,21342
16/05/24,662150,21289
17/05/24,672283,21614
20/05/24,675405,21715
21/05/24,674271,21678
22/05/24,662459,21299
23/05/24,648237,20841
24/05/24,648864,20861
27/05/24,654502,21043
28/05/24,658362,21167
29/05/24,651548,20948
30/05/24,652462,20977
31/05/24,647997,20834
03/06/24,655026,21060
04/06/24,647629,20822
05/06/24,655807,21085
06/06/24,661496,21268
07/06/24,638749,20536
10/06/24,642421,20654
11/06/24,645777,20762
12/06/24,647500,20818
13/06/24,641904,20638
14/06/24,649745,20890
17/06/24,645890,20766
18/06/24,648860,20861
19/06/24,648697,20856
20/06/24,657308,21133
21/06/24,646382,20782
24/06/24,650221,20905
25/06/24,646225,20777
26/06/24,640068,20579
27/06/24,648285,20843
28/06/24,648059,20836
01/07/24,649333,20877
02/07/24,648505,20850
03/07/24,656011,21091
04/07/24,656621,21111
05/07/24,664970,21379
08/07/24,657168,21128
09/07/24,658360,21167
10/07/24,660344,21231
11/07/24,672682,21627
12/07/24,670280,21550
15/07/24,673513,21654
16/07/24,687958,22118
17/07/24,684653,22012
18/07/24,680344,21874
19/07/24,668331,21487
22/07/24,667052,21446
23/07/24,670425,21555
24/07/24,667915,21474
25/07/24,658444,21169
26/07/24,664093,21351
29/07/24,664106,21351
30/07/24,672300,21615
31/07/24,682245,21935
01/08/24,681557,21913
02/08/24,681302,21904
05/08/24,671578,21592
06/08/24,666590,21431
07/08/24,664098,21351
08/08/24,676270,21743
09/08/24,677663,21787
12/08/24,689004,22152
13/08/24,686930,22085
14/08/24,682138,21931
15/08/24,684345,22002
16/08/24,698834,22468
19/08/24,697270,22418
20/08/24,698867,22469
21/08/24,699975,22505
22/08/24,692502,22264
23/08/24,699957,22504
26/08/24,701207,22544
27/08/24,702831,22597
28/08/24,697518,22426
29/08/24,703561,22620
30/08/24,697147,22414
02/09/24,696365,22389
03/09/24,694637,22333
04/09/24,693795,22306
05/09/24,701045,22539
06/09/24,695707,22367
09/09/24,698481,22457
10/09/24,701507,22554
11/09/24,699622,22493
12/09/24,712675,22913
13/09/24,718624,23104
16/09/24,718663,23106
17/09/24,716337,23031
18/09/24,711918,22889
19/09/24,720057,23150
20/09/24,728840,23433
23/09/24,730533,23487
24/09/24,738301,23737
25/09/24,738298,23737
26/09/24,742230,23863
27/09/24,738230,23735
30/09/24,731826,23529
01/10/24,739257,23768
02/10/24,738073,23730
03/10/24,737552,23713
04/10/24,736500,23679
07/10/24,733496,23582
08/10/24,728144,23410
09/10/24,724180,23283
10/10/24,730443,23484
11/10/24,737646,23716
14/10/24,735907,23660
15/10/24,739753,23784
16/10/24,742495,23872
17/10/24,747852,24044
18/10/24,755592,24293
21/10/24,755176,24279
22/10/24,763388,24543
23/10/24,754121,24246
24/10/24,760042,24436
25/10/24,764398,24576
28/10/24,763017,24532
29/10/24,770644,24777
30/10/24,774552,24902
31/10/24,762239,24507
01/11/24,760011,24435
04/11/24,760544,24452
05/11/24,762562,24517
06/11/24,738950,23758
07/11/24,752267,24186
08/11/24,746463,23999
11/11/24,728007,23406
12/11/24,722508,23229
13/11/24,715409,23001
14/11/24,713424,22937
15/11/24,711705,22882
18/11/24,725573,23328
19/11/24,731764,23527
20/11/24,736803,23689
21/11/24,741985,23855
22/11/24,754297,24251
25/11/24,729777,23463
26/11/24,730118,23474
27/11/24,732747,23558
28/11/24,733138,23571
29/11/24,736923,23693
02/12/24,733132,23571
03/12/24,734827,23625
04/12/24,736526,23680
05/12/24,731625,23522
06/12/24,732299,23544
09/12/24,739937,23790
10/12/24,749449,24095
11/12/24,755172,24279
